,time,index,y,velY
0,0.0,0,-0.029700999999999977,-0.08964375763393358
1,0.011111,1,-0.03062200000000015,-0.08626729327111907
2,0.022222,2,-0.03145500000000001,-0.08061902148930185
3,0.033333,3,-0.032394000000000034,-0.08256493329887751
4,0.044444,4,-0.03438700000000017,-0.13096836350841334
5,0.05555499999999999,5,-0.03438700000000017,-0.06548418175420667
6,0.066666,6,-0.03478200000000009,-0.0505172686288774
7,0.077777,7,-0.03502899999999998,-0.03637374546554509
8,0.088888,8,-0.03536700000000015,-0.03339702483430128
9,0.09999899999999999,9,-0.03599600000000014,-0.04500379546998075
10,0.11110999999999999,10,-0.03604099999999999,-0.024526917985186157
11,0.122221,11,-0.036302999999999974,-0.02405357689377139
12,0.133332,12,-0.034775,0.05673389915998921
13,0.144443,13,-0.03337100000000004,0.09154758138631092
14,0.155554,14,-0.03337100000000004,0.04577379069315546
15,0.16666499999999998,15,-0.03224400000000016,0.0736024025016438
16,0.177776,16,-0.030916000000000166,0.09656179885679778
17,0.188887,17,-0.029100000000000126,0.13000171663657278
18,0.19999799999999998,18,-0.027206000000000063,0.1502317106268123
19,0.211109,19,-0.02453100000000008,0.195492059075443
20,0.22221999999999997,20,-0.022791000000000006,0.17604681254555496
21,0.23333099999999998,21,-0.01962799999999998,0.23035982963701235
22,0.244442,22,-0.016191000000000066,0.2698464614839689
23,0.255553,23,-0.012360000000000149,0.30731995470922047
24,0.266664,24,-0.009060999999999986,0.30211646191946323
25,0.277775,25,-0.005570000000000075,0.30815480192543726
26,0.288886,26,-0.001778999999999975,0.3246741069297828
27,0.29999699999999996,27,0.0017730000000000246,0.3221786518808756
28,0.311108,28,0.005460999999999938,0.32705098555703005
29,0.322219,29,0.008958000000000022,0.32089206644425544
30,0.33332999999999996,30,0.01638600000000001,0.49470937585555363
31,0.344441,31,0.02045499999999989,0.43046151899608204
32,0.355552,32,0.02045499999999989,0.21523075949804102
33,0.36666299999999996,33,0.024162000000000017,0.2744320479157079
34,0.377774,34,0.027986999999999984,0.30934274522506516
35,0.388885,35,0.031530999999999976,0.31415296742848037
36,0.39999599999999996,36,0.035127999999999826,0.3189431023804201
37,0.411107,37,0.03876299999999988,0.3230481869565702
38,0.422218,38,0.04227999999999987,0.31979067614411144
39,0.43332899999999996,39,0.04942000000000002,0.48119855110419263
40,0.44443999999999995,40,0.05301,0.4021508910682507
41,0.455551,41,0.05301,0.20107544553412535
42,0.46666199999999997,42,0.05611699999999997,0.24035412093104302
43,0.47777299999999995,43,0.05910599999999988,0.25468340552896807
44,0.488884,44,0.061755000000000004,0.2465478948264102
45,0.49999499999999997,45,0.06447000000000003,0.24545016917542378
46,0.511106,46,0.06692199999999993,0.23306618799874146
47,0.5222169999999999,47,0.06943299999999986,0.22952922396066722
48,0.533328,48,0.07183099999999998,0.22267569109113022
49,0.544439,49,0.07411199999999996,0.2139838720058287
50,0.55555,50,0.076519,0.21530801916374812
51,0.566661,51,0.07856399999999986,0.19967992984107003
52,0.577772,52,0.08052199999999998,0.1879508460293518
53,0.5888829999999999,53,0.082233,0.17097119297237628
54,0.5999939999999999,54,0.08396099999999995,0.16324637409396206
55,0.611105,55,0.08564499999999997,0.15740394485455994
56,0.622216,56,0.08730199999999999,0.15326771808473744
57,0.633327,57,0.08879199999999998,0.1436845295490734
58,0.644438,58,0.09162300000000001,0.1992385387372776
59,0.6555489999999999,59,0.09162300000000001,0.0996192693686388
60,0.6666599999999999,60,0.09256299999999995,0.09211005768854678
61,0.677771,61,0.09358099999999991,0.0918654869488528
62,0.688882,62,0.09457399999999994,0.09061819032889593
63,0.699993,63,0.09556599999999982,0.0899495415689067
64,0.711104,64,0.09640899999999997,0.08291015013825359
65,0.7222149999999999,65,0.09738800000000003,0.08551051562353518
66,0.7333259999999999,66,0.09833199999999986,0.08523568261600815
67,0.7444369999999999,67,0.09993199999999991,0.1146185613152062
68,0.755548,68,0.09993199999999991,0.0573092806576031
69,0.766659,69,0.1006769999999999,0.06217997558215389
70,0.77777,70,0.10128300000000001,0.05836026049380877
71,0.7888809999999999,71,0.101769,0.0510503489490908
72,0.7999919999999999,72,0.10239599999999993,0.053740456627363924
73,0.8111029999999999,73,0.10296399999999983,0.052430483916233575
74,0.822214,74,0.10355999999999987,0.05303551016080066
75,0.833325,75,0.10409800000000002,0.05072799718282808
76,0.844436,76,0.1044989999999999,0.04340917904321288
77,0.855547,77,0.10480199999999984,0.035339725872967354
78,0.8666579999999999,78,0.10494199999999987,0.023969925937114986
79,0.8777689999999999,79,0.10505699999999996,0.017160014719078926
80,0.8888799999999999,80,0.1051439999999999,0.012495046509928637
81,0.899991,81,0.10526199999999997,0.011557576355498136
82,0.911102,82,0.10561299999999996,0.021573946129328146
83,0.922213,83,0.10598399999999986,0.02748214001632905
84,0.9333239999999999,84,0.10637499999999989,0.0313362459599254
85,0.9444349999999999,85,0.10664999999999991,0.02804324673120135
86,0.9555459999999999,86,0.10664999999999991,0.014021623365600675
87,0.966657,87,0.10668699999999998,0.008675828332969754
88,0.977768,88,0.10667999999999989,0.004022911016449315
89,0.988879,89,0.1067229999999999,0.003946474858418846
90,0.9999899999999999,90,0.1067149999999999,0.0016132338291730624
91,1.011101,91,0.10675199999999996,0.0024716335647559473
92,1.022212,92,0.10680599999999996,0.003665841082620909
93,1.033323,93,0.10662099999999985,-0.006492162709526633
94,1.0444339999999999,94,0.10633599999999999,-0.016071209606039923
95,1.055545,95,0.10633599999999999,-0.008035604803019961
96,1.066656,96,0.10589099999999996,-0.024043002653513793
97,1.077767,97,0.10549900000000001,-0.029661677728518573
98,1.088878,98,0.10525499999999988,-0.025810948665363286
99,1.0999889999999999,99,0.10492400000000002,-0.02780062328416482
100,1.1111,100,0.10469899999999988,-0.024025412893101297
101,1.1222109999999998,101,0.10433499999999984,-0.02839287024819006
102,1.133322,102,0.10354200000000002,-0.049881791977655535
103,1.144433,103,0.10239500000000001,-0.07655641214398973
104,1.155544,104,0.10239500000000001,-0.038278206071994864
105,1.166655,105,0.10200399999999998,-0.036734278987758315
106,1.1777659999999999,106,0.1016379999999999,-0.03483730419553016
107,1.188877,107,0.10120699999999982,-0.03681384604970776
108,1.1999879999999998,108,0.10061799999999987,-0.04491218807750219
109,1.211099,109,0.09988999999999981,-0.05521642164202992
110,1.22221,110,0.0992869999999999,-0.0547434821737244
111,1.233321,111,0.09885499999999992,-0.046811935488805675
112,1.244432,112,0.09844799999999987,-0.04172115089623644
113,1.2555429999999999,113,0.09844799999999987,-0.02086057544811822
114,1.266654,114,0.09856599999999993,-0.005120234623525292
115,1.2777649999999998,115,0.09872899999999984,0.004774956038966957
116,1.288876,116,0.09901099999999996,0.01507760492075769
117,1.299987,117,0.09905199999999992,0.009383820910561445
118,1.3110979999999999,118,0.09953899999999982,0.026607129607467934
119,1.322209,119,0.09966999999999993,0.01919862375432812
120,1.3333199999999998,120,0.10084499999999985,0.06247484063244829
121,1.344431,121,0.10422399999999987,0.18329394088143075
122,1.355542,122,0.10422399999999987,0.09164697044071538
123,1.366653,123,0.10678100000000001,0.16088963588187072
124,1.377764,124,0.10808099999999987,0.13894540294677898
125,1.3888749999999999,125,0.11090899999999992,0.196733974086118
126,1.399986,126,0.113367,0.20897809315412333
127,1.4110969999999998,127,0.1159969999999999,0.22284023008889275
128,1.422208,128,0.11873599999999995,0.23467634760677414
129,1.433319,129,0.12192899999999995,0.2610246106677558
130,1.4444299999999999,130,0.12489699999999981,0.26407364094722774
131,1.455541,131,0.128131,0.27756827578817517
132,1.4666519999999998,132,0.13122499999999993,0.2780155302080076
133,1.477763,133,0.13429000000000002,0.2769341443678007
134,1.4888739999999998,134,0.13716299999999992,0.2677533650468247
135,1.499985,135,0.14020100000000002,0.2705880496370878
136,1.511096,136,0.14357699999999984,0.2872155440337281
137,1.5222069999999999,137,0.14675499999999997,0.28661920213117087
138,1.533318,138,0.15360299999999993,0.4514726826964002
139,1.5444289999999998,139,0.15706299999999995,0.38143789836377107
140,1.55554,140,0.15706299999999995,0.19071894918188553
141,1.566651,141,0.16033399999999998,0.2425559465556635
142,1.5777619999999999,142,0.16360200000000003,0.2683394438925401
143,1.588873,143,0.16681299999999988,0.2786661669107131
144,1.5999839999999999,144,0.170153,0.28963458647039214
145,1.611095,145,0.17349499999999995,0.2952087971502333
146,1.6222059999999998,146,0.17670799999999987,0.2921908444395713
147,1.633317,147,0.18281199999999997,0.42077816904725884
148,1.644428,148,0.18584499999999982,0.34687544938727094
149,1.6555389999999999,149,0.18584499999999982,0.17343772469363547
150,1.66665,150,0.18842999999999988,0.20304502560845303
151,1.6777609999999998,151,0.19114999999999993,0.22392373681646915
152,1.688872,152,0.1936659999999999,0.225183000619555
153,1.6999829999999998,153,0.19608899999999996,0.221627590670684
154,1.711094,154,0.19869399999999993,0.2280399675970632
155,1.722205,155,0.2009129999999999,0.2138759823585159
156,1.7333159999999999,156,0.20502399999999987,0.2919348411477566
157,1.744427,157,0.20740399999999992,0.2530684915845906
158,1.7555379999999998,158,0.20740399999999992,0.1265342457922953
159,1.766649,159,0.20899899999999993,0.13504284065332584
160,1.7777599999999998,160,0.2106819999999998,0.14325717768423107
161,1.7888709999999999,161,0.21235499999999985,0.14691434169964573
162,1.799982,162,0.21404,0.1492829291074126
163,1.8110929999999998,163,0.21592999999999996,0.15969231506220902
164,1.822204,164,0.21733800000000003,0.143206791137444
165,1.8333149999999998,165,0.219924,0.1879745592803581
166,1.844426,166,0.22134999999999994,0.15815792134659284
167,1.855537,167,0.22134999999999994,0.07907896067329642
168,1.8666479999999999,168,0.22235300000000002,0.08467493169116569
169,1.877759,169,0.22356399999999987,0.0968330108010257
170,1.8888699999999998,170,0.2245759999999999,0.09395696080506748
171,1.899981,171,0.225711,0.09805399115764615
172,1.9110919999999998,172,0.226985,0.10635756888455603
173,1.9222029999999999,173,0.22798299999999982,0.09808923354676152
174,1.933314,174,0.23006599999999988,0.14278055413275692
175,1.9444249999999998,175,0.23021000000000003,0.07787034186703296
176,1.955536,176,0.23021000000000003,0.03893517093351648
177,1.9666469999999998,177,0.2308539999999999,0.048447875269650276
178,1.977758,178,0.23117100000000002,0.03848908028625718
179,1.9888689999999998,179,0.2318579999999999,0.05015984929621482
180,1.9999799999999999,180,0.23243499999999995,0.051045184300706176
181,2.011091,181,0.23294399999999982,0.04842782120263779
182,2.022202,182,0.23344699999999996,0.04684913695358882
183,2.0333129999999997,183,0.23377499999999984,0.0381847160782652
184,2.044424,184,0.23443400000000003,0.04874765459210656
185,2.055535,185,0.23443400000000003,0.02437382729605328
186,2.066646,186,0.234634,0.02118700364892566
187,2.077757,187,0.2349509999999999,0.024858644475884876
188,2.0888679999999997,188,0.23527900000000002,0.027189469839423223
189,2.099979,189,0.23552399999999984,0.024619845170806412
190,2.11109,190,0.23579499999999998,0.02450504453662867
191,2.122201,191,0.23620799999999997,0.030837708120172707
192,2.133312,192,0.23682899999999996,0.043364133512880106
193,2.1444229999999997,193,0.2371129999999999,0.03446219455771586
194,2.155534,194,0.2371129999999999,0.01723109727885793
195,2.166645,195,0.23736699999999988,0.02004566294057092
196,2.177756,196,0.23754799999999987,0.01816791292109937
197,2.1888669999999997,197,0.23782499999999995,0.02154908111179992
198,2.1999779999999998,198,0.23831399999999991,0.03277976060809876
199,2.211089,199,0.23852799999999985,0.02601997660500953
200,2.2222,200,0.23880299999999988,0.025385112053743414
201,2.233311,201,0.23921899999999985,0.03141274322874246
202,2.2444219999999997,202,0.23947799999999986,0.027361488165537157
203,2.255533,203,0.23947799999999986,0.013680744082768578
204,2.266644,204,0.23965899999999984,0.0149854534921982
205,2.277755,205,0.23991299999999982,0.018922841047241054
206,2.288866,206,0.24012100000000003,0.018821514124565897
207,2.2999769999999997,207,0.24040699999999982,0.02228088576356035
208,2.311088,208,0.24060700000000002,0.02014053288268919
209,2.322199,209,0.24061399999999988,0.010385269591370164
210,2.33331,210,0.240861,0.016307745946801462
211,2.3444209999999996,211,0.24136800000000003,0.03096910112568384
212,2.3555319999999997,212,0.24136800000000003,0.01548455056284192
213,2.366643,213,0.24165599999999987,0.02070240488270995
214,2.377754,214,0.24199099999999985,0.02542635319286133
215,2.388865,215,0.242545,0.03764342589893114
216,2.3999759999999997,216,0.24301699999999982,0.04006192535158086
217,2.4110869999999998,217,0.2438849999999999,0.05909135327970056
218,2.422198,218,0.24468599999999996,0.06559103709345715
219,2.433309,219,0.246321,0.10637125430408854
220,2.44442,220,0.246321,0.05318562715204427
221,2.4555309999999997,221,0.2471319999999999,0.06308817852966696
222,2.466642,222,0.2474909999999999,0.047699250816448914
223,2.477753,223,0.24815999999999994,0.05395492646123637
224,2.488864,224,0.24844999999999984,0.04002759373191876
225,2.499975,225,0.24873199999999995,0.03270392376723359
226,2.5110859999999997,226,0.24901099999999987,0.02890708743486863
227,2.522197,227,0.249344,0.02943869356893907
228,2.533308,228,0.2499239999999998,0.040819607787070694
229,2.544419,229,0.25004399999999993,0.025809857894080752
230,2.5555299999999996,230,0.25004399999999993,0.012904928947040376
231,2.5666409999999997,231,0.2502639999999998,0.01635256347450511
232,2.577752,232,0.25054699999999985,0.020911409088527563
233,2.588863,233,0.25076299999999985,0.02017580174523552
234,2.599974,234,0.25100100000000003,0.020798007973696984
